customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0791-CUST,Female,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,229.25,Yes
0792-CUST,Male,1,No,No,36,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,71.88,2575.23,Yes
0793-CUST,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,91.2,No
0794-CUST,Male,0,Yes,Yes,21,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),47.68,1013.73,No
0795-CUST,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,76.21,2090.29,Yes
0796-CUST,Male,0,Yes,No,3,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),47.02,153.41,Yes
0797-CUST,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,73.54,3623.19,No
0798-CUST,Male,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,497.8,No
0799-CUST,Male,1,No,No,36,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),32.63,1167.11,No
0800-CUST,Male,0,No,No,34,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,65.95,2239.22,No
0801-CUST,Female,1,Yes,Yes,19,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),75.53,1448.75,Yes
0802-CUST,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.81,964.35,Yes
0803-CUST,Male,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,36.03,45.52,Yes
0804-CUST,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.47,1080.19,No
0805-CUST,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,62.23,1068.81,No
0806-CUST,Female,1,No,No,55,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,51.56,2807.3,No
0807-CUST,Male,0,Yes,No,63,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),77.89,4909.65,No
0808-CUST,Female,0,Yes,Yes,51,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,44.06,2239.85,No
0809-CUST,Male,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),78.06,1642.83,No
0810-CUST,Male,0,Yes,Yes,59,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,81.04,4791.44,Yes
0811-CUST,Male,0,Yes,Yes,9,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,30.48,296.08,No
0812-CUST,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,73.69,405.76,Yes
0813-CUST,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.99,339.68,No
0814-CUST,Female,0,No,No,27,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,26.49,721.06,Yes
0815-CUST,Male,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.33,921.84,No
0816-CUST,Male,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),26.27,1040.9,No
0817-CUST,Male,0,Yes,No,62,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),32.47,2031.36,Yes
0818-CUST,Female,1,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.07,401.73,No
0819-CUST,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.4,554.41,No
0820-CUST,Male,0,Yes,Yes,70,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),52.58,3694.5,Yes
0821-CUST,Female,0,Yes,No,33,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),50.13,1635.77,Yes
0822-CUST,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),77.82,70.81,No
0823-CUST,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.25,579.91,No
0824-CUST,Female,0,No,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,326.83,No
0825-CUST,Female,0,Yes,No,19,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.7,911.57,No
0826-CUST,Male,0,No,No,32,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,37.37,1207.17,No
0827-CUST,Female,1,Yes,Yes,3,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),65.44,228.86,Yes
0828-CUST,Male,0,No,No,31,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),35.27,1094.77,Yes
0829-CUST,Female,0,Yes,Yes,18,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,44.1,808.42,Yes
0830-CUST,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),68.05,160.47,Yes
0831-CUST,Male,0,Yes,No,60,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),61.03,3641.62,No
0832-CUST,Male,1,No,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),79.65,2937.31,Yes
0833-CUST,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,102.77,No
0834-CUST,Male,0,Yes,Yes,55,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),51.0,2820.11,No
0835-CUST,Female,0,No,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),80.72,3143.23,Yes
0836-CUST,Male,0,No,No,68,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),78.11,5303.69,No
0837-CUST,Male,0,Yes,No,41,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),45.31,1850.79,No
0838-CUST,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,65.19,84.95,Yes
0839-CUST,Male,0,Yes,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,467.54,No
0840-CUST,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.08,1193.77,No
0841-CUST,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.24,1629.38,Yes
0842-CUST,Male,0,No,Yes,68,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),43.73,2940.63,No
0843-CUST,Male,0,No,Yes,38,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,43.64,1655.02,No
0844-CUST,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,506.9,No
0845-CUST,Male,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.13,840.35,No
0846-CUST,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,81.71,264.74,Yes
0847-CUST,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,75.65,1541.98,No
0848-CUST,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,78.14,2435.73,Yes
0849-CUST,Female,0,No,No,13,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),34.14,434.27,No
0850-CUST,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.4,5268.67,No
0851-CUST,Female,0,No,No,45,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),49.63,2253.03,No
0852-CUST,Male,1,No,No,19,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,87.1,1646.85,No
0853-CUST,Male,1,No,No,57,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,82.54,4728.24,No
0854-CUST,Male,1,Yes,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,61.96,2923.62,No
0855-CUST,Male,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.83,133.28,No
0856-CUST,Male,0,No,Yes,39,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,31.54,1241.65,Yes
0857-CUST,Male,0,Yes,No,58,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Mailed check,48.29,2773.26,Yes
0858-CUST,Female,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),76.12,2653.3,Yes
0859-CUST,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.14,808.79,Yes
0860-CUST,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,76.67,2278.74,Yes
0861-CUST,Male,0,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,735.19,No
0862-CUST,Female,1,No,No,43,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,70.23,3016.92,No
0863-CUST,Female,0,No,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,792.29,No
0864-CUST,Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,786.91,No
0865-CUST,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),66.26,3043.55,Yes
0866-CUST,Male,1,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,83.99,436.81,Yes
0867-CUST,Female,0,No,Yes,65,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,81.36,5288.16,Yes
0868-CUST,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.0,144.25,No
0869-CUST,Female,1,No,No,10,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,38.26,373.63,No
0870-CUST,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.9,359.36,No
0871-CUST,Female,0,No,No,24,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,68.98,1646.18,Yes
0872-CUST,Female,0,Yes,No,57,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),79.26,4535.23,No
0873-CUST,Male,0,Yes,No,29,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,49.1,1436.99,No
0874-CUST,Female,0,No,No,0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,67.64,8.82,Yes
0875-CUST,Male,0,Yes,No,62,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),48.27,3011.13,No
0876-CUST,Female,1,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.94,608.63,Yes
0877-CUST,Female,1,Yes,Yes,65,No,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,34.92,2269.52,No
0878-CUST,Male,0,No,No,52,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.23,3160.98,No
0879-CUST,Male,0,No,Yes,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,73.24,1315.34,Yes
0880-CUST,Male,0,No,Yes,65,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),56.75,3686.82,No
0881-CUST,Female,0,No,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,60.15,3065.28,No
0882-CUST,Male,0,Yes,No,30,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,73.22,2205.28,No
0883-CUST,Female,0,No,No,59,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,46.17,2742.56,No
0884-CUST,Female,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,1206.04,No
0885-CUST,Male,0,No,Yes,29,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),38.63,1121.74,Yes
0886-CUST,Male,1,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.57,285.02,No
0887-CUST,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),74.39,1026.91,No
0888-CUST,Female,0,No,Yes,19,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,47.9,882.66,No
0889-CUST,Male,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),67.18,2239.15,Yes
0890-CUST,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,71.32,1359.65,No
0891-CUST,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,75.46,3738.62,No
0892-CUST,Male,0,Yes,No,26,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,62.25,1599.0,No
0893-CUST,Male,0,Yes,Yes,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,555.08,No
0894-CUST,Female,0,No,No,55,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,71.82,3916.82,Yes
0895-CUST,Female,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,62.77,3991.37,No
0896-CUST,Female,0,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.82,3391.39,No
0897-CUST,Female,0,Yes,Yes,23,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),41.04,951.55,No
0898-CUST,Male,1,Yes,No,24,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,51.37,1242.01,Yes
0899-CUST,Male,0,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),47.68,2473.47,No
0900-CUST,Male,1,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,174.97,Yes
0901-CUST,Female,0,No,No,59,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),51.69,3083.56,No
0902-CUST,Female,1,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,76.3,3501.47,No
0903-CUST,Male,0,No,No,24,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,35.46,846.49,Yes
0904-CUST,Male,0,No,No,24,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,42.32,993.63,Yes
0905-CUST,Female,0,Yes,No,16,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),51.91,818.61,No
0906-CUST,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,169.15,Yes
0907-CUST,Male,0,Yes,No,51,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),45.8,2333.08,No
0908-CUST,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Electronic check,55.93,548.47,No
0909-CUST,Female,0,No,No,9,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,42.7,381.87,No
0910-CUST,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),61.4,3615.73,Yes
0911-CUST,Male,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),26.76,1426.14,No
0912-CUST,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.03,1166.21,No
0913-CUST,Female,0,No,No,19,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,62.62,1197.63,No
0914-CUST,Female,0,No,No,4,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Mailed check,35.81,124.77,No
0915-CUST,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,84.98,3425.57,No
0916-CUST,Female,1,Yes,No,62,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),48.74,3057.95,No
0917-CUST,Female,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,1000.76,No
0918-CUST,Female,0,Yes,No,31,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,42.94,1324.64,No
0919-CUST,Female,1,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,81.79,2116.67,No
0920-CUST,Male,0,No,No,67,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,30.58,2025.86,No
0921-CUST,Male,0,No,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.19,884.04,No
0922-CUST,Male,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),47.05,297.16,No
0923-CUST,Male,0,No,No,45,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),63.17,2873.31,Yes
0924-CUST,Male,0,No,Yes,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,72.27,1243.85,No
0925-CUST,Male,0,No,No,37,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),45.54,1646.53,Yes
0926-CUST,Male,0,No,No,64,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,46.57,2991.54,No
0927-CUST,Female,0,No,Yes,16,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,46.42,737.3,Yes
0928-CUST,Female,0,No,No,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.05,708.82,Yes
0929-CUST,Male,0,Yes,No,62,No,No phone service,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,39.74,2451.63,Yes
0930-CUST,Male,0,Yes,No,41,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,38.37,1547.37,No
0931-CUST,Female,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.0,117.55,No
0932-CUST,Male,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,521.36,No
0933-CUST,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,74.36,4666.29,No
0934-CUST,Female,1,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,67.3,549.45,No
0935-CUST,Male,1,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.59,1202.53,No
0936-CUST,Female,0,No,No,58,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.85,2034.4,Yes
0937-CUST,Male,0,Yes,Yes,66,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,77.34,5092.3,No
